,N,seed,n_gen,n_eval,score,time
1537,30,5,31,8,0.38450396974862067,6.538787603378296
1538,20,5,31,8,0.5231170578691566,6.094572067260742
1539,10,5,31,8,0.3906450662793603,6.1674840450286865
1540,50,5,31,9,0.5166282086159,7.089470863342285
1541,40,5,31,9,0.5169928290806279,6.703152656555176
1542,30,5,31,9,0.5151736429198934,6.182802438735962
1543,20,5,31,9,0.5143714209341771,5.589921712875366
1544,10,5,31,9,0.5204052860127055,4.97434663772583
1545,50,5,31,10,0.5195427807698524,7.677261590957642
1546,40,5,31,10,0.5201112287833203,7.114754915237427
1547,30,5,31,10,0.5195648331525544,6.596131324768066
1548,20,5,31,10,0.5195214979978903,6.606214284896851
1549,10,5,31,10,0.5242050072399145,6.392947673797607
1550,50,5,32,1,0.5175617052906911,5.967840671539307
1551,40,5,32,1,0.5169444601896781,5.394438982009888
1552,30,5,32,1,0.5172757894907252,4.8998308181762695
1553,20,5,32,1,0.5149995138283893,4.525684118270874
1554,10,5,32,1,0.522791239069838,4.9038472175598145
1555,50,5,32,2,0.38523482231284206,11.127753257751465
1556,40,5,32,2,0.38360592952359357,10.210089206695557
1557,30,5,32,2,0.3834236581143319,9.85883903503418
1558,20,5,32,2,0.384668128322351,9.063924074172974
1559,10,5,32,2,0.38953189425927615,8.584789991378784
1560,50,5,32,3,0.5006934247893878,5.126300096511841
1561,40,5,32,3,0.504207772883689,4.62971305847168
1562,30,5,32,3,0.5044773244909119,4.199981212615967
1563,20,5,32,3,0.5043980008532546,3.850965738296509
1564,10,5,32,3,0.502400533003543,3.8748109340667725
1565,50,5,32,4,0.5149865662173498,6.298162937164307
1566,40,5,32,4,0.5150286225517945,5.660161733627319
1567,30,5,32,4,0.5140511065037472,5.3184850215911865
1568,20,5,32,4,0.5133832346788604,4.79706072807312
1569,10,5,32,4,0.5196468883768973,5.013298034667969
1570,50,5,32,5,0.5101651072622636,6.139411449432373
1571,40,5,32,5,0.5088965149202842,5.653926610946655
1572,30,5,32,5,0.5105200314571213,5.1648571491241455
1573,20,5,32,5,0.5078626313106471,4.804539680480957
1574,10,5,32,5,0.5157902792240617,5.6378796100616455
1575,50,5,32,6,0.500673315689762,6.863279104232788
1576,40,5,32,6,0.5014058789630687,6.351568937301636
1577,30,5,32,6,0.4999319506061872,5.692903757095337
1578,20,5,32,6,0.4993097901110035,5.244258880615234
1579,10,5,32,6,0.5074213013408349,5.765995740890503
1580,50,5,32,7,0.5160397576416904,6.8709306716918945
1581,40,5,32,7,0.5178578787452452,6.452898979187012
1582,30,5,32,7,0.5130140100227819,5.956548690795898
1583,20,5,32,7,0.5174079049822328,5.645137786865234
1584,10,5,32,7,0.5162880962311003,3.8653006553649902
1585,50,5,32,8,0.5061057600366617,5.801297903060913
1586,40,5,32,8,0.507613308443679,5.413841724395752
1587,30,5,32,8,0.5029341365102202,4.9051196575164795
1588,20,5,32,8,0.5066172010652575,4.441921949386597
1589,10,5,32,8,0.5061534170952712,5.2974512577056885
1590,50,5,32,9,0.5179018010553305,9.184254884719849
1591,40,5,32,9,0.5188916480693208,8.527256965637207
1592,30,5,32,9,0.5188545556066012,7.852831840515137
1593,20,5,32,9,0.5172626167414796,7.31663966178894
1594,10,5,32,9,0.522572196027097,7.060051202774048
1595,50,5,32,10,0.5081553778322038,6.380014181137085
1596,40,5,32,10,0.507590729122799,5.596707820892334
1597,30,5,32,10,0.5063623957720688,5.208563566207886
1598,20,5,32,10,0.5061257442422584,4.773627996444702
1599,10,5,32,10,0.5149065968687618,5.312230110168457
1600,50,5,33,1,0.380164273738178,8.984775066375732
1601,40,5,33,1,0.37927658681610854,8.25836730003357
1602,30,5,33,1,0.3784985326566724,7.713139057159424
1603,20,5,33,1,0.379121871209306,7.014004707336426
1604,10,5,33,1,0.3866496395211196,8.609825849533081
1605,50,5,33,2,0.5073245755268984,7.057034730911255
1606,40,5,33,2,0.5067832516120276,6.52361273765564
1607,30,5,33,2,0.5062665767968453,6.0364580154418945
1608,20,5,33,2,0.5051333935592378,5.634977579116821
1609,10,5,33,2,0.5104813773212413,3.870249032974243
1610,50,5,33,3,0.5142996382035269,7.258301258087158
1611,40,5,33,3,0.5157038752425537,6.752980709075928
1612,30,5,33,3,0.5123357711245872,4.635923624038696
1613,20,5,33,3,0.5154100146509369,4.361983776092529
1614,10,5,33,3,0.5155582083988008,4.00485897064209
1615,50,5,33,4,0.4952661111372589,6.146517992019653
1616,40,5,33,4,0.49575844670958996,5.722707271575928
1617,30,5,33,4,0.49466982267771753,5.048726558685303
1618,20,5,33,4,0.4916028654081244,4.655569076538086
1619,10,5,33,4,0.49764848932876765,4.408724069595337
1620,50,5,33,5,0.5203675625915112,6.928594589233398
1621,40,5,33,5,0.5193168354722231,6.421125411987305
1622,30,5,33,5,0.5188083967020259,6.124352693557739
1623,20,5,33,5,0.5187913661600188,5.698487758636475
1624,10,5,33,5,0.5214295520835932,5.336076736450195
1625,50,5,33,6,0.52180154169253,7.051867485046387
1626,40,5,33,6,0.5214988958690518,6.469047784805298
1627,30,5,33,6,0.5197382697975511,6.0165746212005615
1628,20,5,33,6,0.5201064213452853,5.701782941818237
1629,10,5,33,6,0.5247190986523447,5.691065549850464
1630,50,5,33,7,0.5202094228226489,9.911256790161133
1631,40,5,33,7,0.5194405777366375,9.357081174850464
1632,30,5,33,7,0.5174311296008564,8.516332387924194
1633,20,5,33,7,0.5195507786285146,7.9633708000183105
1634,10,5,33,7,0.5247956284647929,9.411462783813477
1635,50,5,33,8,0.520739378338531,11.15105390548706
1636,40,5,33,8,0.5196153624301686,10.563457727432251
1637,30,5,33,8,0.5183675692437633,9.82787036895752
1638,20,5,33,8,0.520563676517229,9.03278374671936
1639,10,5,33,8,0.5252894985998698,8.506684064865112
1640,50,5,33,9,0.4960153790295557,5.4248621463775635
1641,40,5,33,9,0.4987447549461521,4.710986614227295
1642,30,5,33,9,0.5000402826773289,4.492496967315674
1643,20,5,33,9,0.49848426629593456,4.219928503036499
1644,10,5,33,9,0.49857966701532347,2.986194372177124
1645,50,5,33,10,0.5061281575414113,7.184315204620361
1646,40,5,33,10,0.5052427096684571,6.459430456161499
1647,30,5,33,10,0.5037144245303763,6.142991542816162
1648,20,5,33,10,0.5029681125093858,5.748708486557007
1649,10,5,33,10,0.5060524401848021,3.9844911098480225
1650,50,5,34,1,0.5219331256213093,7.730060815811157
1651,40,5,34,1,0.5217895066023301,7.06907057762146
1652,30,5,34,1,0.5204712768255375,6.524635076522827
1653,20,5,34,1,0.5201738517613647,6.032428741455078
1654,10,5,34,1,0.5240530966382472,6.406484127044678
1655,50,5,34,2,0.38192678025583715,11.379383563995361
1656,40,5,34,2,0.37975603316437456,10.869140386581421
1657,30,5,34,2,0.5218907932769182,10.180914878845215
1658,20,5,34,2,0.381155719363429,9.515962600708008
1659,10,5,34,2,0.38441180141501535,8.945026159286499
1660,50,5,34,3,0.5230536743821189,10.609390020370483
1661,40,5,34,3,0.5208669093073915,9.892105340957642
1662,30,5,34,3,0.5208680607079871,9.615956544876099
1663,20,5,34,3,0.5228651470513982,8.959956884384155
1664,10,5,34,3,0.526389790703667,10.249106645584106
1665,50,5,34,4,0.3822080456119388,11.755339860916138
1666,40,5,34,4,0.38247028615784595,11.055644750595093
1667,30,5,34,4,0.3834973629080669,10.392984390258789
1668,20,5,34,4,0.38118880598816723,9.545929193496704
1669,10,5,34,4,0.3887291985627844,9.65273928642273
1670,50,5,34,5,0.5156454736402003,6.762622833251953
1671,40,5,34,5,0.5151598087282658,6.249715566635132
1672,30,5,34,5,0.5149851250376283,5.612383604049683
1673,20,5,34,5,0.5136390559882684,5.1467132568359375
1674,10,5,34,5,0.5189400707424614,5.023181676864624
1675,50,5,34,6,0.5119639266312459,6.798144578933716
1676,40,5,34,6,0.5125123108291999,6.234696626663208
1677,30,5,34,6,0.5120056020283116,5.772275686264038
1678,20,5,34,6,0.5119073248379189,5.277926206588745
1679,10,5,34,6,0.5171672350771148,5.634204149246216
1680,50,5,34,7,0.5208780170868523,11.11488652229309
1681,40,5,34,7,0.5190952392331724,10.13285231590271
1682,30,5,34,7,0.5189458542438035,9.803837060928345
1683,20,5,34,7,0.5203927843069591,9.320458173751831
1684,10,5,34,7,0.5245845046629044,8.8927481174469
1685,50,5,34,8,0.5245194916867975,9.28349757194519
1686,40,5,34,8,0.5233377602466166,8.822193622589111
1687,30,5,34,8,0.5250586530798331,8.474425077438354
1688,20,5,34,8,0.5249177265947474,8.143943786621094
1689,10,5,34,8,0.39064354369761706,8.016175270080566
1690,50,5,34,9,0.5166938401489309,10.011260747909546
1691,40,5,34,9,0.5156123430539364,9.073709487915039
1692,30,5,34,9,0.513511577831889,8.011351823806763
1693,20,5,34,9,0.5157156583388057,7.324922561645508
1694,10,5,34,9,0.38007054651719424,6.870987892150879
1695,50,5,34,10,0.5120376139125443,6.570344686508179
1696,40,5,34,10,0.5142138957215592,6.116128206253052
1697,30,5,34,10,0.5096081206331249,5.61396598815918
1698,20,5,34,10,0.5135998438295339,5.13637375831604
1699,10,5,34,10,0.5145807135362185,4.541495323181152
1700,50,5,35,1,0.3904412271369848,6.730884313583374
1701,40,5,35,1,0.38884308654574185,6.071489095687866
1702,30,5,35,1,0.38765671837740495,5.706464052200317
1703,20,5,35,1,0.5262877094783861,5.262950420379639
1704,10,5,35,1,0.3918899367534134,6.090797185897827
1705,50,5,35,2,0.5204139711003716,8.484457969665527
1706,40,5,35,2,0.5220471578726049,8.134819269180298
1707,30,5,35,2,0.5204533692677218,7.57073974609375
1708,20,5,35,2,0.5204946574913647,7.017530679702759
1709,10,5,35,2,0.5263809119498741,7.562939167022705
1710,50,5,35,3,0.38204403175619683,9.874931573867798
1711,40,5,35,3,0.38263420463081754,9.841904640197754
1712,30,5,35,3,0.3833323854210921,9.343586683273315
1713,20,5,35,3,0.5225104407774688,8.591892719268799
1714,10,5,35,3,0.39065600712108367,8.339812278747559
1715,50,5,35,4,0.5216876717250593,8.704446077346802
1716,40,5,35,4,0.5230451003494407,8.089685440063477
1717,30,5,35,4,0.5223204028674748,7.510982036590576
1718,20,5,35,4,0.5216874788116245,6.960975885391235
1719,10,5,35,4,0.3875197099933823,8.319567441940308
1720,50,5,35,5,0.5232888062051482,8.474131107330322
1721,40,5,35,5,0.5232588504618209,7.864079713821411
1722,30,5,35,5,0.5242262241278761,7.163721799850464
1723,20,5,35,5,0.5218282838109228,7.087026834487915
1724,10,5,35,5,0.5285662230442763,6.862152814865112
1725,50,5,35,6,0.3824413802300919,9.987629890441895
1726,40,5,35,6,0.38070433377516916,9.500792503356934
1727,30,5,35,6,0.37835376792299247,8.886537790298462
1728,20,5,35,6,0.3820302365521667,8.04397964477539
1729,10,5,35,6,0.38689380559901454,7.855372190475464
1730,50,5,35,7,0.5231295765476222,7.814993381500244
1731,40,5,35,7,0.5228114141513546,7.259091138839722
1732,30,5,35,7,0.5206888745131257,6.678255319595337
1733,20,5,35,7,0.5210754613212576,6.241984128952026
1734,10,5,35,7,0.5252708407436919,6.3545215129852295
1735,50,5,35,8,0.5078119583386758,9.961591958999634
1736,40,5,35,8,0.5210013970624943,9.260531187057495
1737,30,5,35,8,0.5172428796214764,8.591748714447021
1738,20,5,35,8,0.5066680485252149,8.053995370864868
1739,10,5,35,8,0.527252992346091,9.293167352676392
1740,50,5,35,9,0.5217874013464379,11.11453366279602
1741,40,5,35,9,0.5207540177495098,10.54491901397705
1742,30,5,35,9,0.5216234875930461,9.869553804397583
1743,20,5,35,9,0.5237911422930401,9.170993566513062
1744,10,5,35,9,0.38362713188702297,8.485663890838623
1745,50,5,35,10,0.5167310554537429,7.681738376617432
1746,40,5,35,10,0.5163476566926005,7.137730836868286
1747,30,5,35,10,0.5140079822541719,6.550671815872192
1748,20,5,35,10,0.5160142780770361,6.479996681213379
1749,10,5,35,10,0.3834059519643028,6.986994743347168
1750,50,5,36,1,0.5199032514666405,7.913207292556763
1751,40,5,36,1,0.5196320580479883,7.232305526733398
1752,30,5,36,1,0.5187098929308888,6.703422546386719
1753,20,5,36,1,0.5189859404806424,6.265415906906128
1754,10,5,36,1,0.5208182370076514,5.444527626037598
1755,50,5,36,2,0.38497577343607176,7.810230731964111
1756,40,5,36,2,0.3844779218570721,7.264639854431152
1757,30,5,36,2,0.385971263624704,6.603235244750977
1758,20,5,36,2,0.38443281899175036,5.9987287521362305
1759,10,5,36,2,0.39405625026332924,7.13371729850769
1760,50,5,36,3,0.5233233024581145,7.0921831130981445
1761,40,5,36,3,0.5221006040206747,6.544163942337036
1762,30,5,36,3,0.5234949216441057,6.026474237442017
1763,20,5,36,3,0.5216379816810083,5.60215163230896
1764,10,5,36,3,0.5260827094591031,5.762386798858643
1765,50,5,36,4,0.38513635020908205,8.763933181762695
1766,40,5,36,4,0.3863253076462785,8.148555040359497
1767,30,5,36,4,0.38437573977049644,7.649659156799316
1768,20,5,36,4,0.3853138273140433,7.013438701629639
1769,10,5,36,4,0.39088358610361384,6.881821870803833
1770,50,5,36,5,0.5134513141447536,6.045409202575684
1771,40,5,36,5,0.5153828383027923,5.645778656005859
1772,30,5,36,5,0.5164568425126783,5.090312957763672
1773,20,5,36,5,0.5145458232198212,4.7411534786224365
1774,10,5,36,5,0.51432070371224,4.706833362579346
1775,50,5,36,6,0.520013841461439,11.030020713806152
1776,40,5,36,6,0.5196220654100707,10.360421419143677
1777,30,5,36,6,0.5199884209475418,9.640832662582397
1778,20,5,36,6,0.5239977106428515,8.90088677406311
1779,10,5,36,6,0.5292676500456119,8.110597610473633
1780,50,5,36,7,0.5014591743561477,7.556644916534424
1781,40,5,36,7,0.5027144334270037,6.985764026641846
1782,30,5,36,7,0.5014282049299512,6.401483535766602
1783,20,5,36,7,0.49998734854580945,5.781863689422607
1784,10,5,36,7,0.5066848015511523,5.600165367126465
1785,50,5,36,8,0.37881250428981483,8.794543504714966
1786,40,5,36,8,0.3784080288033962,8.100764513015747
1787,30,5,36,8,0.3774787686820565,7.557467460632324
1788,20,5,36,8,0.3764805631034457,6.923336505889893
1789,10,5,36,8,0.3878894136455018,8.302952766418457
1790,50,5,36,9,0.48679454855881293,5.991804838180542
1791,40,5,36,9,0.4891117107613339,5.657385587692261
1792,30,5,36,9,0.48829401927548605,5.1560139656066895
1793,20,5,36,9,0.4852246911264884,4.7321906089782715
1794,10,5,36,9,0.49406606582695667,4.507785797119141
1795,50,5,36,10,0.5071603133189612,6.063250541687012
1796,40,5,36,10,0.5060904015414952,5.584441423416138
1797,30,5,36,10,0.50583405549005,5.268843412399292
1798,20,5,36,10,0.5024155634312371,4.54985237121582
1799,10,5,36,10,0.5108210793740683,4.802552700042725
1800,50,5,37,1,0.388352307013809,10.536701440811157
1801,40,5,37,1,0.39051886729579577,9.767503023147583
1802,30,5,37,1,0.3895406925960654,9.135105848312378
1803,20,5,37,1,0.388682136445931,8.50498914718628
1804,10,5,37,1,0.39494429345457377,8.930770635604858
1805,50,5,37,2,0.37177946822597835,10.170448064804077
1806,40,5,37,2,0.37204997866215966,9.421849012374878
1807,30,5,37,2,0.37358338884581727,8.3549644947052
1808,20,5,37,2,0.3758543742122285,8.03148627281189
1809,10,5,37,2,0.38408325749304806,7.245643854141235
1810,50,5,37,3,0.3910406719174611,6.663760185241699
1811,40,5,37,3,0.39351938175274687,6.2765278816223145
1812,30,5,37,3,0.3887375644332093,5.744275093078613
1813,20,5,37,3,0.39297437157481885,5.033294200897217
1814,10,5,37,3,0.3938072061052936,5.559492826461792
1815,50,5,37,4,0.5214789487317677,7.665387868881226
1816,40,5,37,4,0.5218891079639134,7.378921985626221
1817,30,5,37,4,0.5199415374935318,6.849323034286499
1818,20,5,37,4,0.5208111283541209,6.363917350769043
1819,10,5,37,4,0.5243848784111437,5.4092698097229
1820,50,5,37,5,0.5222750852272872,7.2102696895599365
1821,40,5,37,5,0.5212832128740883,6.341771125793457
1822,30,5,37,5,0.5201126809627732,5.836703538894653
1823,20,5,37,5,0.5205240853472664,5.60774302482605
1824,10,5,37,5,0.5242488509072905,5.505579471588135
1825,50,5,37,6,0.5188335595860217,6.7037718296051025
1826,40,5,37,6,0.5187021800809007,6.258485794067383
1827,30,5,37,6,0.5179246640457373,5.649271488189697
1828,20,5,37,6,0.5175922453572425,4.994148015975952
1829,10,5,37,6,0.5217507942302294,5.7561256885528564
1830,50,5,37,7,0.5154244705240942,10.613194942474365
1831,40,5,37,7,0.36979387897076454,9.794103622436523
1832,30,5,37,7,0.3689976367811074,9.111835718154907
1833,20,5,37,7,0.513934146060178,8.504153728485107
1834,10,5,37,7,0.3736920896907839,9.219375133514404
1835,50,5,37,8,0.5219410160083816,6.2997822761535645
1836,40,5,37,8,0.5221174199893436,6.048436641693115
1837,30,5,37,8,0.520793511192139,5.3625569343566895
1838,20,5,37,8,0.5222979133745932,4.909450054168701
1839,10,5,37,8,0.5218754658313965,4.822295188903809
1840,50,5,37,9,0.5231121746543868,7.909732103347778
1841,40,5,37,9,0.5241060013538117,7.2730536460876465
1842,30,5,37,9,0.5228691104898279,6.744032382965088
1843,20,5,37,9,0.5232141512758847,6.269461393356323
1844,10,5,37,9,0.5259357299786006,6.226978540420532
1845,50,5,37,10,0.38494239294299437,10.58720326423645
1846,40,5,37,10,0.3832849434693924,10.173510313034058
1847,30,5,37,10,0.382989981574076,9.431153535842896
1848,20,5,37,10,0.38407783411351787,9.856425523757935
1849,10,5,37,10,0.38921905750643715,10.421607971191406
1850,50,5,38,1,0.524480152399535,7.929764747619629
1851,40,5,38,1,0.5247752651566869,7.2463390827178955
1852,30,5,38,1,0.5231966522562305,6.718895196914673
1853,20,5,38,1,0.5226236413441961,6.300299882888794
1854,10,5,38,1,0.5270874712283399,6.193294286727905
1855,50,5,38,2,0.38392311114462196,7.315265417098999
1856,40,5,38,2,0.3853159786129816,6.821284055709839
1857,30,5,38,2,0.3834790113346876,6.280321836471558
1858,20,5,38,2,0.38265143177315053,5.424247980117798
1859,10,5,38,2,0.3883898544459873,4.82722544670105
1860,50,5,38,3,0.5210455159163339,9.858469009399414
1861,40,5,38,3,0.5197781072850612,9.43828821182251
1862,30,5,38,3,0.5187922105700754,8.82455563545227
1863,20,5,38,3,0.5204668289243011,8.21864652633667
1864,10,5,38,3,0.5240763287036079,8.379749536514282
1865,50,5,38,4,0.5214520535070144,23.951409339904785
1866,40,5,38,4,0.520644745619901,6.063338756561279
1867,30,5,38,4,0.5202831508222823,5.512637376785278
1868,20,5,38,4,0.5197313293871578,5.184795618057251
1869,10,5,38,4,0.5251290160195621,4.894960165023804
1870,50,5,38,5,0.5248503076364079,9.093373775482178
1871,40,5,38,5,0.5259328041948653,8.414674043655396
1872,30,5,38,5,0.5250932553160647,7.777933597564697
1873,20,5,38,5,0.5249555605065533,7.462069749832153
1874,10,5,38,5,0.38927578220029935,6.951941013336182
1875,50,5,38,6,0.5230509090115144,7.125471591949463
1876,40,5,38,6,0.5227391517988477,6.583631992340088
1877,30,5,38,6,0.5225743641583203,5.592699766159058
1878,20,5,38,6,0.5222331321247411,5.859076023101807
1879,10,5,38,6,0.5261116171687542,5.832261323928833
1880,50,5,38,7,0.5151833069598472,7.350587606430054
1881,40,5,38,7,0.5166417697224793,6.634435415267944
1882,30,5,38,7,0.515316805603888,5.29118013381958
1883,20,5,38,7,0.5145330914371742,4.909521818161011
1884,10,5,38,7,0.5198543661339309,4.862032651901245
1885,50,5,38,8,0.5213054782507814,7.5279762744903564
1886,40,5,38,8,0.5210862513966555,6.808959007263184
1887,30,5,38,8,0.5211347743030426,6.344539165496826
1888,20,5,38,8,0.519784042793478,5.87359619140625
1889,10,5,38,8,0.5246892332254223,4.9283576011657715
1890,50,5,38,9,0.5248009844465347,8.21138310432434
1891,40,5,38,9,0.5244141531495077,7.389037847518921
1892,30,5,38,9,0.5239710962171406,6.868814468383789
1893,20,5,38,9,0.5230913067824398,6.36970067024231
1894,10,5,38,9,0.5259528828343218,6.42173433303833
1895,50,5,38,10,0.3849169589799727,6.407153367996216
1896,40,5,38,10,0.38449445969555734,6.096635818481445
1897,30,5,38,10,0.38510979919596255,5.423902988433838
1898,20,5,38,10,0.3835981968415459,5.090085506439209
1899,10,5,38,10,0.3905508719105076,5.385430097579956
1900,50,5,39,1,0.524423901323816,9.074812650680542
1901,40,5,39,1,0.5229170284272311,8.365659475326538
1902,30,5,39,1,0.5243527606678843,7.771317481994629
1903,20,5,39,1,0.5236958905416911,7.1303489208221436
1904,10,5,39,1,0.5282438510777516,7.872954368591309
1905,50,5,39,2,0.5256226226384354,10.833297967910767
1906,40,5,39,2,0.5254571122745515,9.842048168182373
1907,30,5,39,2,0.5239576547773599,9.416813135147095
1908,20,5,39,2,0.5245131522517775,8.831918478012085
1909,10,5,39,2,0.38802416248645794,9.167329549789429
1910,50,5,39,3,0.5283728858802622,11.007272005081177
1911,40,5,39,3,0.5288089199963566,11.038908004760742
1912,30,5,39,3,0.5267823361444354,10.29548454284668
1913,20,5,39,3,0.527855567654521,9.589767456054688
1914,10,5,39,3,0.38859037306332217,8.866026878356934
1915,50,5,39,4,0.518448534791032,7.034085035324097
1916,40,5,39,4,0.5172989798709374,6.611022710800171
1917,30,5,39,4,0.5183499291027432,6.06357216835022
1918,20,5,39,4,0.5169876746602968,5.604883670806885
1919,10,5,39,4,0.5220635283627725,4.85211181640625
1920,50,5,39,5,0.5238559999528279,6.893453598022461
1921,40,5,39,5,0.5245475062060827,6.352965593338013
1922,30,5,39,5,0.5224130481760337,5.841488838195801
1923,20,5,39,5,0.5226370285405229,5.394800901412964
1924,10,5,39,5,0.5266375928311565,5.432004451751709
1925,50,5,39,6,0.5238451845927754,9.498358249664307
1926,40,5,39,6,0.5260336918140703,9.014725923538208
1927,30,5,39,6,0.5237293338798874,8.24027681350708
1928,20,5,39,6,0.3834221430011105,8.127451181411743
1929,10,5,39,6,0.39133704108542416,7.640771865844727
1930,50,5,39,7,0.38926849951210907,6.796329021453857
1931,40,5,39,7,0.39122385881289845,6.270787715911865
1932,30,5,39,7,0.3871308575737392,5.554791688919067
1933,20,5,39,7,0.39099802488203417,5.37456488609314
1934,10,5,39,7,0.3911626270669908,4.656844615936279
1935,50,5,39,8,0.5241229503554483,7.959144353866577
1936,40,5,39,8,0.5239556466803087,7.171236991882324
1937,30,5,39,8,0.522433182972748,6.825897216796875
1938,20,5,39,8,0.5224983866470334,6.337408542633057
1939,10,5,39,8,0.526349853749056,6.173299074172974
1940,50,5,39,9,0.518276061264855,6.581091403961182
1941,40,5,39,9,0.5181056022431492,6.1683189868927
1942,30,5,39,9,0.5168471218724057,5.6243438720703125
1943,20,5,39,9,0.5175323423662542,5.243615388870239
1944,10,5,39,9,0.5222546086768302,5.906389474868774
1945,50,5,39,10,0.5233622944292499,7.2012388706207275
1946,40,5,39,10,0.521841308248521,6.841765403747559
1947,30,5,39,10,0.523507762361698,6.441744327545166
1948,20,5,39,10,0.5224658270481488,5.880672216415405
1949,10,5,39,10,0.3914461221373558,4.27291464805603
1950,50,5,40,1,0.5187855256553839,7.218523740768433
1951,40,5,40,1,0.5187899683669851,6.575365304946899
1952,30,5,40,1,0.5166818681778158,6.08130145072937
1953,20,5,40,1,0.5170931671607482,5.693528890609741
1954,10,5,40,1,0.5225158778511962,5.599454641342163
1955,50,5,40,2,0.3845730867260118,6.814667701721191
1956,40,5,40,2,0.38464238326022926,6.77350378036499
1957,30,5,40,2,0.3831909001224283,6.212199926376343
1958,20,5,40,2,0.3822656736022152,5.623448848724365
1959,10,5,40,2,0.38953228226481384,5.980269908905029
1960,50,5,40,3,0.518707623911536,6.885126829147339
1961,40,5,40,3,0.517874861931716,6.55562949180603
1962,30,5,40,3,0.5191622942057434,5.943911075592041
1963,20,5,40,3,0.5179795214680643,5.447551488876343
1964,10,5,40,3,0.38930526231285273,4.52431845664978
1965,50,5,40,4,0.5259251264375072,11.824694156646729
1966,40,5,40,4,0.5240999383566295,11.010977029800415
1967,30,5,40,4,0.5231500200047735,10.490540742874146
1968,20,5,40,4,0.5252007426989264,9.692744970321655
1969,10,5,40,4,0.38550968096716737,9.2621328830719
1970,50,5,40,5,0.47673561573774065,8.433304786682129
1971,40,5,40,5,0.4767128318695228,7.7783544063568115
1972,30,5,40,5,0.4767401403199212,6.849067687988281
1973,20,5,40,5,0.47741400653378857,6.07874608039856
1974,10,5,40,5,0.4875289444328983,4.892487525939941
1975,50,5,40,6,0.5172448150068578,10.38677167892456
1976,40,5,40,6,0.5180348842099931,9.519089937210083
1977,30,5,40,6,0.5196160812172195,8.810431718826294
1978,20,5,40,6,0.5208366162055563,7.912348985671997
1979,10,5,40,6,0.5245771354399485,7.089954376220703
1980,50,5,40,7,0.3911592631810742,7.396791458129883
1981,40,5,40,7,0.390436925818237,7.022329568862915
1982,30,5,40,7,0.3889258305367158,6.438444375991821
1983,20,5,40,7,0.3886310908820197,5.902808427810669
1984,10,5,40,7,0.3953087225207303,6.020993232727051
1985,50,5,40,8,0.383237606108663,12.44832730293274
1986,40,5,40,8,0.38197392012240716,11.430498123168945
1987,30,5,40,8,0.38141951108239913,10.793962717056274
1988,20,5,40,8,0.38365352601066194,10.090873718261719
1989,10,5,40,8,0.3893826312660659,9.793132066726685
1990,50,5,40,9,0.525131897243239,6.9477033615112305
1991,40,5,40,9,0.3872889664041321,6.355357646942139
1992,30,5,40,9,0.5236669923899948,5.8696982860565186
1993,20,5,40,9,0.5241641835175471,5.384481191635132
1994,10,5,40,9,0.39132138717393194,5.5389111042022705
1995,50,5,40,10,0.5170526060241613,6.10561990737915
1996,40,5,40,10,0.5194979311669745,5.662964344024658
1997,30,5,40,10,0.5204276246536483,4.998045444488525
1998,20,5,40,10,0.5190092958491732,4.663631439208984
1999,10,5,40,10,0.5197659715062038,4.893012523651123
2000,50,5,41,1,0.5197712967126273,8.742573499679565
2001,40,5,41,1,0.37555172887155674,8.317156076431274
2002,30,5,41,1,0.519586364329919,7.909000873565674
2003,20,5,41,1,0.3766379280641801,7.2185704708099365
2004,10,5,41,1,0.3850284595815735,8.681370973587036
2005,50,5,41,2,0.3903479480267192,7.7851293087005615
2006,40,5,41,2,0.3902398426844467,7.250515937805176
2007,30,5,41,2,0.38812655224324605,6.687644720077515
2008,20,5,41,2,0.3873920910038095,6.182224750518799
2009,10,5,41,2,0.39203110040566747,5.933111906051636
2010,50,5,41,3,0.3836456955136879,7.137057065963745
2011,40,5,41,3,0.3839106956307365,6.8445305824279785
2012,30,5,41,3,0.382546977061032,6.280851364135742
2013,20,5,41,3,0.3806985197291936,5.612300395965576
2014,10,5,41,3,0.3888234843252423,4.884418487548828
2015,50,5,41,4,0.5188351116584143,7.113026857376099
2016,40,5,41,4,0.5184297880849283,6.729538917541504
2017,30,5,41,4,0.5165541692152447,6.058933973312378
2018,20,5,41,4,0.5163032809195347,5.575199604034424
2019,10,5,41,4,0.5224246395080953,5.735452890396118
2020,50,5,41,5,0.3828956133416468,9.691320180892944
2021,40,5,41,5,0.382410636658601,8.849737167358398
2022,30,5,41,5,0.3840560536542172,8.553933382034302
2023,20,5,41,5,0.38375891308368026,8.312978029251099
2024,10,5,41,5,0.3917400634446083,8.108485221862793
2025,50,5,41,6,0.37817933011458993,10.66935920715332
2026,40,5,41,6,0.3758066745964093,9.943950414657593
2027,30,5,41,6,0.3739939858369729,9.23225736618042
2028,20,5,41,6,0.3760798553819976,8.473100185394287
2029,10,5,41,6,0.38306776640510876,8.162888288497925
2030,50,5,41,7,0.5137519290342235,5.796352863311768
2031,40,5,41,7,0.5124003358022252,5.4975481033325195
2032,30,5,41,7,0.514294263913356,5.008543252944946
2033,20,5,41,7,0.5126586007128706,4.495035171508789
2034,10,5,41,7,0.5200267781428328,4.871021747589111
2035,50,5,41,8,0.5151536878695907,8.125033617019653
