,heuristic_param,seed,n_gen,score,readjustement,accuracy,variance,elapsed_time_proc,elapsed_time_acc,elapsed_time
2184,"[5, 3]",24,8,0.5214465092312663,False,0.1689579489077584,0.010571301149673,288.3756492137909,85.22987723350525,373.60552644729614
2185,"[5, 3]",24,9,0.5214465092312663,False,0.1689579489077584,0.0071862724911494,310.0608777999878,85.22987723350525,395.290755033493
2186,"[5, 3]",24,10,0.5214465092312663,False,0.1689579489077584,0.012498593742448,329.13831210136414,85.22987723350525,414.3681893348694
2187,"[5, 3]",24,11,0.5214465092312663,False,0.1689579489077584,0.0078260707088393,347.5456864833832,85.22987723350525,432.7755637168884
2188,"[5, 3]",24,12,0.5214465092312663,False,0.1689579489077584,0.0068877233892221,366.83240246772766,85.22987723350525,452.0622797012329
2189,"[5, 3]",24,13,0.5214465092312663,False,0.1689579489077584,0.0353890757140114,387.6315052509308,85.22987723350525,472.861382484436
2190,"[5, 3]",24,14,0.5214465092312663,False,0.1689579489077584,0.0183395640948422,407.1581201553345,85.22987723350525,492.3879973888397
2191,"[5, 3]",24,15,0.5214465092312663,False,0.1689579489077584,0.0113721806798206,424.3060557842255,85.22987723350525,509.5359330177307
2192,"[5, 3]",24,16,0.5171423321434387,False,0.1689579489077584,0.0175419267275517,441.7806115150452,85.22987723350525,527.0104887485504
2193,"[5, 3]",24,17,0.5171423321434387,False,0.1689579489077584,0.0228380127993864,461.42523431777954,85.22987723350525,546.6551115512848
2194,"[5, 3]",24,18,0.5171423321434387,False,0.1689579489077584,0.0136619897085351,478.8725221157074,85.22987723350525,564.1023993492126
2195,"[5, 3]",24,19,0.5171423321434387,False,0.1689579489077584,0.0021729254708428,496.7556908130646,85.22987723350525,581.9855680465698
2196,"[5, 3]",24,20,0.5171423321434387,False,0.1689579489077584,0.0050382430338003,513.867734670639,85.22987723350525,599.0976119041443
2197,"[5, 3]",24,21,0.5171423321434387,False,0.1689579489077584,0.0047241156523924,530.0787472724915,85.22987723350525,615.3086245059967
2198,"[5, 3]",24,22,0.5171423321434387,False,0.1689579489077584,0.0017105287690772,547.1089515686035,85.22987723350525,632.3388288021088
2199,"[5, 3]",24,23,0.5171423321434387,False,0.1689579489077584,0.0016363229200175,563.01780128479,85.22987723350525,648.2476785182953
2200,"[5, 3]",24,24,0.5171423321434387,False,0.1689579489077584,0.0007495538393086,579.6125726699829,85.22987723350525,664.8424499034882
2201,"[5, 3]",24,25,0.5171423321434387,False,0.1689579489077584,0.001297558795941,595.5894751548767,85.22987723350525,680.819352388382
2202,"[5, 3]",24,26,0.5171423321434387,False,0.1689579489077584,0.0012124339559806,610.7315278053284,85.22987723350525,695.9614050388336
2203,"[5, 3]",24,27,0.5171423321434387,False,0.1689579489077584,5.426903166166819e-05,625.5895502567291,85.22987723350525,710.8194274902344
2204,"[5, 3]",24,28,0.5171423321434387,True,0.1689579489077584,0.0007888354429031,640.5745108127594,125.17381119728088,765.7483220100403
2205,"[5, 3]",24,29,0.5171423321434387,False,0.1689579489077584,4.786865458079248e-05,654.638876914978,125.17381119728088,779.8126881122589
