,accuracy,n_solution,score,time
305,0.1,6,29853017.65909424,0.1127796173095703
306,0.1,7,31193227.9497546,0.0704317092895507
307,0.1,8,33741612.490909815,0.1060812473297119
308,0.1,9,30925263.261789672,0.1703097820281982
309,0.1,10,32026315.579921097,0.1846580505371093
310,0.1,11,27041271.80818215,0.1590662002563476
311,0.1,12,26110193.22755269,0.1682691574096679
312,0.1,13,29954011.573266044,0.1936502456665039
313,0.1,14,30179436.848845266,0.2669708728790283
314,0.1,15,31803281.82576045,0.1787197589874267
315,0.1,16,31509611.01621006,0.1396982669830322
316,0.1,17,34515261.47219517,0.1211888790130615
317,0.1,18,27934485.97164485,0.1680643558502197
318,0.1,19,27775182.583155643,0.1671211719512939
319,0.1,20,32259191.86119891,0.1080141067504882
320,0.1,21,32309725.39871756,0.1112139225006103
321,0.1,22,29579628.36544847,0.1430451869964599
322,0.1,23,31480848.85261383,0.1130049228668212
323,0.1,24,26641780.838521373,0.1324110031127929
324,0.1,25,31498922.62236905,0.1163578033447265
325,0.1,26,29908532.25180589,0.0933184623718261
326,0.1,27,31845472.72066886,0.0893046855926513
327,0.1,28,29577943.09006336,0.118133544921875
328,0.1,29,26454719.91974712,0.1110188961029052
329,0.1,30,32890692.243395995,0.1013665199279785
330,0.1,31,30392020.086334057,0.095449686050415
331,0.1,32,31486640.140337072,0.1330180168151855
332,0.1,33,28660760.998845343,0.1720979213714599
333,0.1,34,30553862.297117632,0.1578946113586425
334,0.1,35,30159700.11711366,0.2339551448822021
335,0.1,36,32561037.33201515,0.1572117805480957
336,0.1,37,30517283.31006812,0.1612622737884521
337,0.1,38,33408795.976177678,0.1070857048034668
338,0.1,39,32983973.925098285,0.0959513187408447
339,0.1,40,33113342.80122953,0.1104264259338378
340,0.1,41,31862833.42226936,0.1832549571990966
341,0.1,42,31031544.95158558,0.2055883407592773
342,0.1,43,25997331.469089407,0.1585032939910888
343,0.1,44,32559807.76670349,0.171860933303833
344,0.1,45,36499409.34492733,0.1015095710754394
345,0.1,46,31039414.05157023,0.1439340114593505
346,0.1,47,31016762.67586979,0.1898763179779052
347,0.1,48,25936400.22002564,0.2206807136535644
348,0.1,49,29871507.37665636,0.1251091957092285
349,0.1,50,32143676.63763725,0.2370717525482177
350,0.1,51,31052736.95432174,0.1596271991729736
351,0.1,52,31399197.343598265,0.1301229000091552
352,0.1,53,29416588.84903768,0.2062067985534668
353,0.1,54,29033851.436677396,0.1575155258178711
354,0.1,55,27428655.79251028,0.1453640460968017
355,0.1,56,27606155.826711155,0.1483092308044433
356,0.1,57,29324625.46147172,0.1445083618164062
357,0.1,58,29692942.798313715,0.1727185249328613
358,0.1,59,32288606.81896676,0.1679475307464599
359,0.1,60,31537684.827567115,0.0987229347229003
360,0.1,61,28956286.801678453,0.1061434745788574
361,0.1,62,30705243.090254787,0.2179210186004638
362,0.1,63,29689847.581996795,0.1931536197662353
363,0.1,64,28489694.478615176,0.1265211105346679
364,0.1,65,31757117.076450303,0.1330018043518066
365,0.1,66,33114062.98869804,0.1592798233032226
366,0.1,67,33776935.50005016,0.1665120124816894
367,0.1,68,35027504.41249566,0.1294877529144287
368,0.1,69,30999862.72296441,0.13435959815979
369,0.1,70,22963618.24512255,0.1739146709442138
370,0.1,71,32514383.23041188,0.27315354347229
371,0.1,72,29426164.540970333,0.2028634548187255
372,0.1,73,30752075.23769613,0.1349015235900879
373,0.1,74,29680435.460908078,0.1284282207489013
374,0.1,75,26966873.94260635,0.2026100158691406
375,0.1,76,28986265.668682016,0.1043093204498291
376,0.1,77,32133790.540205877,0.0956573486328125
377,0.1,78,33147705.989371806,0.0925195217132568
378,0.1,79,27520705.776828915,0.1121039390563964
379,0.1,80,30465617.7964883,0.1447463035583496
380,0.1,81,29620753.932119537,0.3170053958892822
381,0.1,82,32565266.02636702,0.1476156711578369
382,0.1,83,33316053.33948193,0.1304500102996826
383,0.1,84,30631012.98698552,0.1240220069885253
384,0.1,85,29099993.941271547,0.1505689620971679
385,0.1,86,29189467.55677695,0.109797716140747
386,0.1,87,31674513.52678608,0.1081068515777587
387,0.1,88,28222559.61936212,0.0923881530761718
388,0.1,89,29489711.027327407,0.0697972774505615
389,0.1,90,34482719.215624,0.0705091953277587
390,0.1,91,31147422.924679626,0.0767271518707275
391,0.1,92,28440033.02365916,0.0995862483978271
392,0.1,93,29858384.666520603,0.0877590179443359
393,0.1,94,29450458.48214578,0.0731475353240966
394,0.1,95,32676014.5086416,0.0575840473175048
395,0.1,96,32137031.64338861,0.063270092010498
396,0.1,97,30688044.86882835,0.0603933334350585
397,0.1,98,32697620.5721534,0.0688648223876953
398,0.1,99,29277189.763242874,0.0552833080291748
399,0.1,100,32307277.013239045,0.0601563453674316
400,0.05,1,30575531.40321613,0.1729505062103271
401,0.05,2,25288007.528503794,0.1110358238220214
402,0.05,3,26024427.58337172,0.2283849716186523
403,0.05,4,28006362.181292266,0.2685494422912597
404,0.05,5,32674199.461442027,0.167367935180664
405,0.05,6,29855361.662343077,0.2140781879425048
406,0.05,7,31222099.512248643,0.181995153427124
407,0.05,8,33799776.91728115,0.1260201930999755
408,0.05,9,30927553.4337165,0.1125018596649169
409,0.05,10,32030071.005542964,0.145806074142456
410,0.05,11,27041271.808182165,0.1046171188354492
411,0.05,12,26295986.48610306,0.1947040557861328
412,0.05,13,29954347.55009228,0.1120710372924804
413,0.05,14,30179436.84884525,0.1036360263824462
414,0.05,15,31803281.825760443,0.157590627670288
415,0.05,16,31513051.048895538,0.2238833904266357
416,0.05,17,34595912.52333121,0.108877420425415
417,0.05,18,27934485.971644845,0.1327710151672363
418,0.05,19,27780117.92687504,0.0976948738098144
419,0.05,20,32259474.172629688,0.0986685752868652
420,0.05,21,32451617.16165956,0.1163737773895263
421,0.05,22,29582817.28418576,0.12052583694458
422,0.05,23,31483723.03017334,0.1118006706237793
423,0.05,24,26659186.645068116,0.1273751258850097
424,0.05,25,31533344.324919265,0.1272671222686767
425,0.05,26,29957013.917627662,0.1016297340393066
426,0.05,27,31845472.72066883,0.0939047336578369
427,0.05,28,29578016.917181663,0.1729516983032226
428,0.05,29,26454719.91974714,0.1724414825439453
429,0.05,30,33033670.52716432,0.159067153930664
430,0.05,31,30392342.177321024,0.1023569107055664
431,0.05,32,31578656.099886604,0.1642627716064453
432,0.05,33,28663814.142882075,0.1091916561126709
433,0.05,34,30553862.297117632,0.0987529754638671
434,0.05,35,30219961.355237786,0.1048557758331298
435,0.05,36,32561037.332015168,0.1628835201263427
436,0.05,37,30523371.587364584,0.1922972202301025
437,0.05,38,33410766.774443302,0.1079349517822265
438,0.05,39,32983973.925098248,0.1348354816436767
439,0.05,40,33179144.36680101,0.1584177017211914
440,0.05,41,31862833.422269378,0.1581406593322754
441,0.05,42,31031544.951585557,0.1932020187377929
442,0.05,43,26008634.07848184,0.1602692604064941
443,0.05,44,32587596.77502503,0.1583211421966552
444,0.05,45,36518859.379001625,0.1212759017944336
445,0.05,46,31138731.31817752,0.1057536602020263
446,0.05,47,31105073.22351616,0.1035928726196289
447,0.05,48,25940971.98850478,0.1175847053527832
448,0.05,49,30146283.828172795,0.2021007537841797
449,0.05,50,32332455.720797542,0.1261439323425293
450,0.05,51,31052752.94125348,0.1592211723327636
451,0.05,52,31399197.343598247,0.1574957370758056
452,0.05,53,29447064.295791104,0.1697258949279785
453,0.05,54,29034311.68565024,0.2173569202423095
454,0.05,55,27430477.561056763,0.1627206802368164
455,0.05,56,27606202.35242301,0.1191737651824951
456,0.05,57,29325916.79351393,0.1578354835510254
457,0.05,58,29704931.546084307,0.1427140235900879
458,0.05,59,32295101.750052694,0.1302413940429687
459,0.05,60,31538488.724561576,0.1064581871032714
460,0.05,61,28959647.097584188,0.1033868789672851
461,0.05,62,30707087.92546923,0.1513741016387939
462,0.05,63,29943371.32863139,0.157665729522705
463,0.05,64,28515728.437588528,0.1348235607147216
464,0.05,65,31757117.076450277,0.0966427326202392
465,0.05,66,33114062.988698047,0.0856311321258544
466,0.05,67,34164042.56594018,0.1029658317565918
467,0.05,68,35027504.412495665,0.1012768745422363
468,0.05,69,31002119.542036023,0.1206903457641601
469,0.05,70,23033766.77416477,0.2427973747253418
470,0.05,71,32648427.407981403,0.1869206428527832
471,0.05,72,29426164.54097032,0.1798896789550781
472,0.05,73,30752075.237696137,0.0938024520874023
473,0.05,74,29680696.00232072,0.1484837532043457
474,0.05,75,27126554.816418592,0.1577596664428711
475,0.05,76,28986333.1941657,0.1117346286773681
476,0.05,77,32133958.349534005,0.1255824565887451
477,0.05,78,33151059.806152217,0.1224911212921142
478,0.05,79,27520705.776828915,0.1339082717895507
479,0.05,80,30483977.388047986,0.1148755550384521
480,0.05,81,30137601.276015256,0.1620028018951416
481,0.05,82,32592003.02314001,0.2268252372741699
482,0.05,83,33338061.18355914,0.1866800785064697
483,0.05,84,30641904.93057251,0.1359539031982422
484,0.05,85,29099993.94127151,0.1050014495849609
485,0.05,86,29226786.3019586,0.172011137008667
486,0.05,87,31742000.472530283,0.1107633113861084
487,0.05,88,28255319.63916049,0.137033462524414
488,0.05,89,29495157.131815985,0.0974717140197753
489,0.05,90,34518118.245638214,0.0963668823242187
490,0.05,91,31172318.627452403,0.0759365558624267
491,0.05,92,28444585.41022998,0.0976498126983642
492,0.05,93,30054541.111516517,0.0937464237213134
493,0.05,94,29450822.951655906,0.0902228355407714
494,0.05,95,32678194.49037157,0.0788187980651855
495,0.05,96,32220911.39962107,0.0831823348999023
496,0.05,97,30688044.868828345,0.0859692096710205
497,0.05,98,32743307.065912805,0.0570433139801025
498,0.05,99,29277189.763242844,0.0544970035552978
499,0.05,100,32387122.694642898,0.0635237693786621
500,0.02,1,30575531.40321613,0.1636240482330322
501,0.02,2,25288007.528503787,0.1341340541839599
502,0.02,3,26024427.58337172,0.1369383335113525
503,0.02,4,28006362.18129225,0.1596565246582031
504,0.02,5,32674199.46144204,0.0760018825531005
505,0.02,6,30404193.80928757,0.104665994644165
506,0.02,7,31279892.81098416,0.1263210773468017
507,0.02,8,33857085.21481745,0.1243360042572021
508,0.02,9,31014632.1319166,0.1461036205291748
509,0.02,10,32157451.935851797,0.0995657444000244
510,0.02,11,27041271.80818217,0.1175043582916259
511,0.02,12,26304491.81942236,0.1549136638641357
512,0.02,13,29954347.550092272,0.1513285636901855
513,0.02,14,30295668.200520765,0.1292576789855957
514,0.02,15,31803281.825760443,0.2053208351135254
515,0.02,16,31513051.04889553,0.1158854961395263
516,0.02,17,34732531.35036852,0.1582775115966797
517,0.02,18,27938025.71247188,0.1410119533538818
518,0.02,19,27780117.926875032,0.1441595554351806
519,0.02,20,32876238.998535234,0.1360530853271484
520,0.02,21,32451617.161659542,0.1051502227783203
521,0.02,22,29582817.284185763,0.1174776554107666
522,0.02,23,31483723.03017335,0.1015231609344482
523,0.02,24,26660339.76174535,0.1055817604064941
524,0.02,25,31533737.958450265,0.1387450695037841
525,0.02,26,29965728.51004878,0.1190791130065918
526,0.02,27,32289845.067839403,0.1791863441467285
527,0.02,28,29737749.246728536,0.1672279834747314
528,0.02,29,26802626.509497978,0.1100196838378906
529,0.02,30,33049185.72242901,0.1391291618347168
530,0.02,31,30392342.177321028,0.1643323898315429
531,0.02,32,31578656.099886607,0.1594367027282714
532,0.02,33,29093681.981895413,0.1218328475952148
533,0.02,34,30763839.225089192,0.1091463565826416
534,0.02,35,30219961.35523779,0.1594231128692627
535,0.02,36,32561037.33201516,0.1249644756317138
536,0.02,37,30539646.060450457,0.1265225410461425
537,0.02,38,33468766.354552187,0.1111910343170166
538,0.02,39,33767948.074482806,0.0917041301727294
539,0.02,40,33179144.366801,0.0896408557891845
540,0.02,41,31873371.07463241,0.1786825656890869
541,0.02,42,31173491.816843864,0.1644458770751953
542,0.02,43,26067292.875443306,0.1215593814849853
543,0.02,44,32587596.775025,0.0804879665374755
544,0.02,45,36518859.379001625,0.0951681137084961
545,0.02,46,31138731.31817753,0.0912833213806152
546,0.02,47,31105073.223516177,0.1691992282867431
547,0.02,48,25940971.988504797,0.1174192428588867
548,0.02,49,30174902.67270337,0.1571629047393798
549,0.02,50,32332455.72079753,0.1881506443023681
550,0.02,51,31052752.94125348,0.1170742511749267
551,0.02,52,31405603.770004448,0.0972552299499511
552,0.02,53,29447064.2957911,0.0997262001037597
553,0.02,54,29034572.233625863,0.1307857036590576
554,0.02,55,27440927.80987829,0.0959322452545166
555,0.02,56,27606202.35242302,0.0862109661102294
556,0.02,57,29519966.533446904,0.0850920677185058
557,0.02,58,29705093.236283783,0.0821883678436279
558,0.02,59,32295101.75005269,0.0800490379333496
