,heuristic_param,seed,n_gen,score,accuracy,threshold,variance,elapsed_time_proc,elapsed_time_acc,elapsed_time
1320,10,30,14,36458636.6830134,0.0634375,1.0,4468180522553.068,18.04963493347168,5.106338739395142,23.155977725982662
1321,10,30,15,36458636.6830134,0.0634375,1.0,3916633338434.6177,19.27283406257629,6.048274993896484,25.321112871170044
1322,10,30,16,36458636.6830134,0.0634375,1.0,4085810733366.5854,20.47850775718689,7.079245090484619,27.55775499343872
1323,10,30,17,36458636.6830134,0.0634375,1.0,4587868201553.313,21.591633319854736,8.01408338546753,29.605720043182373
1324,10,30,18,36458636.6830134,0.0634375,1.0,5189441690746.1,22.76925373077393,9.11510419845581,31.88436198234558
1325,10,30,19,36458636.6830134,0.0634375,1.0,4395552673782.216,23.91943669319153,10.202832460403442,34.12227201461792
1326,10,31,0,33593035.42087919,0.0634375,0.95,3443153256114.3506,1.2171258926391602,2.370800733566284,3.587928295135498
1327,10,31,1,35187034.66181627,0.0634375,0.95,9014474066934.77,2.3809101581573486,3.524017095565796,5.904931306838989
1328,10,31,2,35187034.66181627,0.0634375,0.95,5315674092789.119,3.6052145957946777,4.746636390686035,8.351853132247925
1329,10,31,3,35187034.66181627,0.0634375,0.95,5976183254210.551,4.7904133796691895,5.938874244689941,10.7292902469635
1330,10,31,4,35187034.66181627,0.0634375,0.95,4478457306562.636,6.090717554092407,7.251390695571899,13.342112064361572
1331,10,31,5,35187034.66181627,0.0634375,0.95,4949001118931.006,7.448973417282104,8.603362798690796,16.052340269088745
1332,10,31,6,35187034.66181627,0.0634375,0.95,4713025606638.968,8.534537076950073,9.70631194114685,18.240850687026978
1333,10,31,7,35187034.66181627,0.0634375,0.95,4845269209865.953,9.83657193183899,10.993142366409302,20.829718351364136
1334,10,31,8,35424858.29260359,0.0634375,0.95,6175741686272.622,11.0726580619812,12.252589464187622,23.32524991035461
1335,10,31,9,35424858.29260359,0.0634375,0.95,5087036600932.59,12.135384798049929,13.313644409179688,25.44903302192688
1336,10,31,10,35605713.414627485,0.0634375,0.95,4823566223879.812,13.242382287979126,14.400490283966064,27.6428747177124
1337,10,31,11,35605713.414627485,0.0634375,1.0,5725975683454.8125,14.46385669708252,2.233659267425537,16.697518587112427
1338,10,31,12,35605713.414627485,0.0634375,1.0,4547273950464.904,15.732033967971802,3.3540055751800537,19.086042404174805
1339,10,31,13,35605713.414627485,0.0634375,1.0,4887696981434.878,16.897335290908813,4.336171865463257,21.23350930213928
1340,10,31,14,35605713.414627485,0.0634375,1.0,6175969813294.105,18.114652395248413,5.316659450531006,23.43131422996521
1341,10,31,15,35605713.414627485,0.0634375,0.8999999999999998,4281321517958.013,19.414041757583615,6.436818361282349,25.85086297988892
1342,10,31,16,35605713.414627485,0.0634375,1.0,5358656883390.117,20.60613250732422,7.327216863632202,27.933353900909424
1343,10,31,17,36020505.26810275,0.0634375,1.0,8002558660082.29,21.85398840904236,8.392565250396729,30.24655818939209
1344,10,31,18,36020505.26810275,0.0634375,1.0,5977983622615.608,23.07678961753845,9.340009212493896,32.416802406311035
1345,10,31,19,36020505.26810275,0.0634375,1.0,6655409449082.503,24.261913061141968,10.25998067855835,34.521897315979004
1346,10,32,0,35058431.58077558,0.0634375,0.95,6541172915292.912,1.2700278759002686,2.294865369796753,3.564894914627075
1347,10,32,1,35058431.58077558,0.0634375,0.95,5025582849603.2,2.497709989547729,3.505045175552368,6.002760171890259
1348,10,32,2,35417912.85152834,0.0634375,0.95,5376336535127.301,3.6976709365844727,4.761499166488648,8.459174633026123
1349,10,32,3,35417912.85152834,0.0634375,0.95,5817468092445.31,4.732222557067871,5.824571132659912,10.556796073913574
1350,10,32,4,36161568.09032447,0.0634375,0.95,5809683462425.884,5.942719221115112,7.037065029144287,12.979787111282349
1351,10,32,5,36161568.09032447,0.0634375,0.95,3869307410840.228,7.000765562057495,8.088750839233398,15.08951997756958
1352,10,32,6,36161568.09032447,0.0634375,0.95,4145561059846.5513,8.31720519065857,9.428594589233398,17.745806217193604
1353,10,32,7,36161568.09032447,0.0634375,0.95,5879139126438.738,9.342289447784424,10.453558206558228,19.795851945877075
1354,10,32,8,36161568.09032447,0.0634375,0.95,5769637738792.006,10.650528192520142,11.760908126831056,22.411438941955566
1355,10,32,9,37550151.55032897,0.0634375,0.95,5912068753885.49,11.894521951675417,13.011549711227415,24.90607476234436
1356,10,32,10,37550151.55032897,0.0634375,0.95,4856264367542.753,12.92166256904602,14.082916498184204,27.00458240509033
1357,10,32,11,37550151.55032897,0.0634375,1.0,6446925194687.829,14.122948408126833,1.957183599472046,16.08013343811035
1358,10,32,12,37550151.55032897,0.0634375,1.0,5611627410977.528,15.362308979034424,3.0194125175476074,18.38172507286072
1359,10,32,13,37550151.55032897,0.0634375,1.0,4802637784314.496,16.557071208953857,4.114128828048706,20.671202421188354
1360,10,32,14,37550151.55032897,0.0634375,1.0,6512021264174.477,17.79644250869751,5.197737455368042,22.994181871414185
1361,10,32,15,37550151.55032897,0.0634375,1.0,4485507660077.11,19.007635593414307,6.081482887268066,25.089120864868164
1362,10,32,16,37550151.55032897,0.0634375,1.0,3590864137300.5625,20.254436016082764,7.187424421310425,27.44186282157898
1363,10,32,17,37550151.55032897,0.0634375,1.0,4216541631805.118,21.454418420791622,8.269352436065674,29.72377371788025
1364,10,32,18,37550151.55032897,0.0634375,1.0,7204007750537.466,22.689368963241577,9.372861862182615,32.062233448028564
1365,10,32,19,37550151.55032897,0.0634375,1.0,3389511037842.243,23.90018653869629,10.318978309631348,34.219167709350586
1366,10,33,0,35702341.08125575,0.0634375,0.95,5447687708465.488,1.3279423713684082,2.401170492172241,3.7291159629821777
1367,10,33,1,35702341.08125575,0.0634375,0.95,6837829278597.605,2.613519191741944,3.689031839370728,6.302553176879883
1368,10,33,2,35702341.08125575,0.0634375,0.95,3939130889001.9214,3.9027953147888175,5.022876262664795,8.925675868988037
1369,10,33,3,35702341.08125575,0.0634375,0.95,3305850641221.431,5.000319719314575,6.125537872314453,11.125861406326294
1370,10,33,4,35702341.08125575,0.0634375,0.95,4001705396386.34,6.2607409954071045,7.38373327255249,13.64447784423828
1371,10,33,5,35702341.08125575,0.0634375,0.95,4148736252553.3,7.386593580245972,8.529659271240234,15.916256666183472
1372,10,33,6,35702341.08125575,0.0634375,0.95,4722653335772.816,8.711445808410645,9.853176355361938,18.56462502479553
1373,10,33,7,35702341.08125575,0.0634375,0.95,3960791328078.31,9.767717599868774,10.934900760650637,20.70262980461121
1374,10,33,8,35702341.08125575,0.0634375,0.95,4909000029637.409,11.08434557914734,12.276985883712769,23.36133480072021
1375,10,33,9,35702341.08125575,0.0634375,0.95,3721950346182.928,12.348917484283447,13.563278913497925,25.91220188140869
1376,10,33,10,35751100.51276472,0.0634375,0.95,6171921809349.432,13.33803415298462,14.551597595214844,27.889634370803837
1377,10,33,11,35981073.39049292,0.0634375,1.0,4174829589062.951,14.529615879058838,2.30041241645813,16.830031871795654
1378,10,33,12,35981073.39049292,0.0634375,1.0,5259938349022.003,15.647183656692505,3.282554149627685,18.929741621017456
1379,10,33,13,35981073.39049292,0.0634375,0.8999999999999998,4084652162149.1255,16.90471601486206,4.471749305725098,21.376469135284424
1380,10,33,14,36174965.51173088,0.0634375,1.0,4801495555353.351,18.14168429374695,5.389498233795166,23.53118467330933
1381,10,33,15,36174965.51173088,0.0634375,0.8999999999999998,5219600053237.924,19.35542869567871,6.3763933181762695,25.73182487487793
1382,10,33,16,36174965.51173088,0.0634375,1.0,3435229959305.7583,20.55327033996582,7.47580361366272,28.029078483581543
1383,10,33,17,36329143.64989288,0.0634375,1.0,5723473209800.139,21.79183459281921,8.617780208587646,30.40961790084839
1384,10,33,18,36329143.64989288,0.0634375,1.0,4386834392827.069,22.97748112678528,9.542307376861572,32.51979231834412
1385,10,33,19,36329143.64989288,0.0634375,1.0,6158084410308.219,24.243767023086548,10.652667999267578,34.89643955230713
1386,10,34,0,34485723.500769466,0.0634375,0.95,4199898677937.847,1.266105890274048,2.4406089782714844,3.706718921661377
1387,10,34,1,35500306.03045907,0.0634375,0.95,4938416836571.798,2.478404998779297,3.638143301010132,6.116552114486694
1388,10,34,2,35500306.03045907,0.0634375,0.95,5934262513023.06,3.750080823898315,4.901599168777466,8.651683330535889
1389,10,34,3,35500306.03045907,0.0634375,0.95,5656290458140.911,4.953571557998657,6.119511604309082,11.073086977005005
1390,10,34,4,35515563.50835604,0.0634375,0.95,6936786575915.75,6.0528564453125,7.234745025634766,13.287606000900269
1391,10,34,5,35515563.50835604,0.0634375,0.95,5967270515196.704,7.267778396606445,8.443825006484985,15.711606979370115
1392,10,34,6,35494878.49546659,0.0634375,0.95,5589658396631.932,8.379138231277466,9.613404750823976,17.992546796798706
1393,10,34,7,35494878.49546659,0.0634375,0.95,4721362045060.668,9.616654634475708,10.840946912765505,20.45760416984558
1394,10,34,8,35494878.49546659,0.0634375,0.95,5487202423321.327,10.761903047561646,11.984524965286257,22.74643063545227
1395,10,34,9,35494878.49546659,0.0634375,0.95,4398853325691.358,11.867034435272217,13.076171398162842,24.943209886550903
1396,10,34,10,35494878.49546659,0.0634375,0.95,6765868773858.765,13.055477142333984,14.282649278640749,27.338129997253414
1397,10,34,11,35494878.49546659,0.0634375,1.0,5509214705437.613,14.203128337860107,2.217485189437866,16.420616149902344
1398,10,34,12,35909921.36465454,0.0634375,1.0,3855695645265.6406,15.47507357597351,3.295672655105591,18.77074885368347
1399,10,34,13,35909921.36465454,0.0634375,0.8999999999999998,6887452462098.153,16.717475652694702,4.424435138702393,21.14191436767578
1400,10,34,14,35909921.36465454,0.0634375,1.0,4124787323585.003,17.925816535949707,5.493573188781738,23.41939353942871
1401,10,34,15,35909921.36465454,0.3131874999999999,1.0,6291578365955.068,19.820147037506104,7.434451103210449,27.254599809646606
1402,10,34,16,35909921.36465454,0.0634375,1.0,5672720284299.959,21.1104896068573,7.792691707611084,28.903186559677124
1403,10,34,17,35909921.36465454,0.0634375,1.0,6275534031888.365,22.324865341186523,8.835310459136963,31.160179376602173
1404,10,34,18,35909921.36465454,0.0634375,1.0,5113241403680.586,23.514832258224487,9.821784496307371,33.336621046066284
1405,10,34,19,35909921.36465454,0.0634375,1.0,5229425634963.463,24.67668890953064,10.745994329452516,35.422685623168945
1406,10,35,0,33887034.8233403,0.0634375,0.95,5749039513209.697,1.3377056121826172,2.421792507171631,3.759501457214356
1407,10,35,1,35680884.7511447,0.0634375,0.95,5102648402276.525,2.561234712600708,3.6620492935180655,6.223288297653198
1408,10,35,2,35680884.7511447,0.0634375,0.95,5635005850860.801,3.788218259811402,4.914176225662232,8.702396631240845
1409,10,35,3,35645368.93846264,0.0634375,0.95,3533923641402.4985,4.9819536209106445,6.105468034744263,11.087424755096436
1410,10,35,4,35645368.93846264,0.0634375,0.95,5360828756853.586,6.151649713516235,7.2600367069244385,13.411689043045044
1411,10,35,5,35645368.93846264,0.0634375,0.95,6912996103892.387,7.40831995010376,8.502906322479248,15.91122841835022
1412,10,35,6,35645368.93846264,0.0634375,0.95,5922118225674.44,8.55295991897583,9.61268138885498,18.16564512252808
1413,10,35,7,35645368.93846264,0.0634375,0.95,4977395090359.584,9.80214238166809,10.83389663696289,20.636043548583984
1414,10,35,8,36357355.74065276,0.0634375,0.95,5189761212110.44,10.8753182888031,11.89120316505432,22.766523838043213
1415,10,35,9,36476815.5077306,0.0634375,0.95,5017362259520.56,12.10546612739563,13.09934902191162,25.204818725585938
1416,10,35,10,36476815.5077306,0.0634375,0.95,5488472481885.892,13.357284545898438,14.387935400009155,27.74522352218628
1417,10,35,11,36476815.5077306,0.0634375,1.0,2605628491583.785,14.588192224502563,1.96984338760376,16.55803918838501
1418,10,35,12,36476815.5077306,0.0634375,1.0,4647988412656.16,15.741406679153442,2.960940361022949,18.70234966278076
1419,10,35,13,36476815.5077306,0.0634375,1.0,3218458865023.9526,16.95723032951355,4.002629995346069,20.959864616394043
1420,10,35,14,36476815.5077306,0.0634375,1.0,6494751547825.387,18.298625707626343,5.252167463302612,23.55079770088196
1421,10,35,15,36476815.5077306,0.0634375,1.0,3634885292140.837,19.511635541915894,6.235965728759766,25.747605800628666
1422,10,35,16,36476815.5077306,0.0634375,1.0,4997918100908.695,20.75439667701721,7.368827342987059,28.12322759628296
1423,10,35,17,36476815.5077306,0.0634375,1.0,6110305469887.938,21.9239764213562,8.30526065826416,30.22924017906189
1424,10,35,18,36476815.5077306,0.1883125,1.0,4615866175341.053,23.639313220977783,9.800846338272097,33.44016170501709
1425,10,35,19,36476815.5077306,0.0634375,0.8999999999999998,4498845027688.751,24.78826880455017,10.269628763198853,35.057899713516235
1426,10,36,0,34621643.53970213,0.0634375,0.95,5562912319016.515,1.3088421821594238,2.4946796894073486,3.8035247325897217
1427,10,36,1,35685035.72645337,0.0634375,0.95,9446234607512.805,2.483968496322632,3.6912708282470703,6.175243854522705
1428,10,36,2,35685035.72645337,0.0634375,0.95,4504820611799.684,3.693881750106812,4.93068528175354,8.624568462371826
1429,10,36,3,35685035.72645337,0.0634375,0.95,4700572441292.102,4.910910844802856,6.138636589050293,11.049551010131836
1430,10,36,4,35685035.72645337,0.0634375,0.95,3002424323848.496,6.04935622215271,7.3159873485565186,13.365347146987917
1431,10,36,5,35685035.72645337,0.0634375,0.95,4477903250529.735,7.263010025024414,8.578064680099487,15.841077089309692
1432,10,36,6,35685035.72645337,0.0634375,0.95,4388012026880.641,8.563100099563599,9.875324726104736,18.43842816352844
1433,10,36,7,35685035.72645337,0.0634375,0.95,5652022651866.188,9.858079195022585,11.18649435043335,21.04457640647888
1434,10,36,8,35685035.72645337,0.0634375,0.95,5567275244188.73,10.979117155075071,12.325156688690186,23.30427718162537
1435,10,36,9,35685035.72645337,0.0634375,0.95,4159200910262.8433,12.320802688598633,13.733760833740234,26.054567337036133
1436,10,36,10,35685035.72645337,0.0634375,0.95,4111670125459.765,13.635373592376707,15.06588339805603,28.701260805130005
1437,10,36,11,35685035.72645337,0.0634375,1.0,4558983247083.565,14.876229763031006,2.2731213569641118,17.149354934692383
1438,10,36,12,35685035.72645337,0.0634375,1.0,3908770331565.632,16.16634702682495,3.439604997634888,19.605955839157104
1439,10,36,13,35685035.72645337,0.0634375,1.0,5006051756595.896,17.35468339920044,4.5309107303619385,21.88559627532959
1440,10,36,14,36623218.79678661,0.0634375,1.0,6752433027517.737,18.57361626625061,5.526062965393066,24.099683046340942
1441,10,36,15,36623218.79678661,0.0634375,0.8999999999999998,5686744000338.815,19.743298292160038,6.5065834522247314,26.249884366989136
1442,10,36,16,36623218.79678661,0.0634375,1.0,3246444786577.8438,20.96498918533325,7.491881370544434,28.456873416900635
1443,10,36,17,36623218.79678661,0.0634375,0.8999999999999998,3878563320928.3936,22.101573705673218,8.368352890014648,30.469930171966556
1444,10,36,18,36623218.79678661,0.0634375,1.0,4542012957741.619,23.27376508712769,9.529125928878784,32.802894115448
1445,10,36,19,36623218.79678661,0.0634375,1.0,5764954592402.805,24.43702387809753,10.507966995239258,34.94499349594116
1446,10,37,0,35519227.897349566,0.0634375,0.95,5363393656992.108,1.324272394180298,2.3238210678100586,3.648097515106201
1447,10,37,1,35645867.97704445,0.0634375,0.95,5138447179967.595,2.5114216804504395,3.496612071990967,6.008037090301514
1448,10,37,2,35645867.97704445,0.0634375,0.95,3582463763840.1343,3.7121422290802,4.684423446655273,8.39656925201416
1449,10,37,3,35645867.97704445,0.0634375,0.95,5631992307094.027,4.92642879486084,5.901387453079224,10.827819585800173
1450,10,37,4,35645867.97704445,0.0634375,0.95,4944055576953.474,6.030401229858398,7.001745223999023,13.032149076461792
1451,10,37,5,35645867.97704445,0.0634375,0.95,5273952275368.751,7.287613391876221,8.263538122177124,15.551153898239136
1452,10,37,6,35645867.97704445,0.0634375,0.95,4799865109130.463,8.547019720077515,9.492929220199583,18.039952516555783
1453,10,37,7,35645867.97704445,0.0634375,0.95,5996299179387.68,9.796186923980711,10.737802505493164,20.53399133682251
1454,10,37,8,35645867.97704445,0.0634375,0.95,4404810914015.926,10.877363204956056,11.798666715621948,22.67603302001953
1455,10,37,9,35645867.97704445,0.0634375,0.95,4047978001926.2046,12.133240699768066,13.068342924118042,25.20158672332764
1456,10,37,10,35626421.2693644,0.0634375,0.95,4136276897962.219,13.36248016357422,14.312889337539673,27.675372838974
1457,10,37,11,35626421.2693644,0.0634375,1.0,4001448582746.781,14.569379329681396,1.8378961086273196,16.407279014587402
1458,10,37,12,35626421.2693644,0.0634375,1.0,3799172136563.2183,15.733741521835327,2.7406036853790283,18.47434782981873
1459,10,37,13,35626421.2693644,0.0634375,1.0,5673392743684.213,16.998433351516724,3.820019245147705,20.81845498085022
1460,10,37,14,35626421.2693644,0.0634375,0.7999999999999999,3121054756299.0205,18.147844791412357,4.718891382217407,22.86673903465271
1461,10,37,15,35626421.2693644,0.0634375,1.0,5021187898485.638,19.357428073883057,5.83120322227478,25.188635110855103
1462,10,37,16,36357852.76166498,0.0634375,1.0,8344034807933.75,20.585007190704346,6.813294887542725,27.3983051776886
1463,10,37,17,36357852.76166498,0.0634375,1.0,5083279426325.182,21.76681089401245,7.739412307739258,29.5062267780304
1464,10,37,18,36385375.38426102,0.0634375,1.0,4567980132446.114,23.080602407455444,8.88852334022522,31.96912956237793
1465,10,37,19,36385375.38426102,0.0634375,1.0,4766985246075.918,24.26034903526306,9.799926280975342,34.06027889251709
1466,10,38,0,32916054.477836512,0.0634375,0.95,5542107497877.988,1.290344476699829,2.395216703414917,3.685567140579224
1467,10,38,1,35157762.71133226,0.0634375,0.95,4969738156800.901,2.5370981693267822,3.621328592300415,6.1584296226501465
1468,10,38,2,35157762.71133226,0.0634375,0.95,4721699522382.084,3.7265570163726807,4.805489301681519,8.53204894065857
1469,10,38,3,35553372.29727847,0.0634375,0.95,7506904544747.34,5.001083850860596,6.06209135055542,11.06317901611328
1470,10,38,4,35970743.39818408,0.0634375,0.95,3956636894479.688,6.157924175262451,7.215503692626953,13.37343168258667
1471,10,38,5,35970743.39818408,0.0634375,0.95,5634655257874.236,7.312649250030518,8.340697526931763,15.653350353240969
1472,10,38,6,35910070.50436005,0.0634375,0.95,7594050970042.213,8.683367490768433,9.687150716781616,18.370521306991577
1473,10,38,7,35910070.50436005,0.0634375,0.95,3601825494657.416,9.82477879524231,10.806631326675417,20.6314115524292
1474,10,38,8,35910070.50436005,0.0634375,0.95,4352512905282.398,11.06376338005066,12.009205102920532,23.07298469543457
1475,10,38,9,36154174.122328304,0.0634375,0.95,4663594457027.589,12.34422254562378,13.298671245574951,25.642898321151733
1476,10,38,10,36154174.122328304,0.0634375,0.95,5270557201917.015,13.504141330718994,14.450761318206789,27.95490574836731
1477,10,38,11,36598016.90109251,0.0634375,1.0,6037660744745.97,14.702724695205688,1.9240169525146484,16.626744270324707
1478,10,38,12,36598016.90109251,0.0634375,1.0,6364471518042.102,16.033243417739868,3.1026573181152344,19.135903358459476
1479,10,38,13,36598016.90109251,0.0634375,1.0,6328755158727.479,17.263744115829468,4.133874177932739,21.39762234687805
1480,10,38,14,36598016.90109251,0.0634375,0.8999999999999998,4283958872854.024,18.451722860336304,5.071326732635498,23.52305316925049
1481,10,38,15,36598016.90109251,0.0634375,1.0,4553711243841.101,19.61748671531677,6.07776951789856,25.695258855819706
1482,10,38,16,36598016.90109251,0.0634375,1.0,4647214699180.9,20.8436861038208,7.203206777572632,28.04689693450928
1483,10,38,17,36598016.90109251,0.0634375,0.8999999999999998,4731823434182.483,22.01272463798523,8.113339900970459,30.12606811523437
1484,10,38,18,36598016.90109251,0.0634375,1.0,6125339261142.611,23.218773365020752,9.163613557815552,32.38239145278931
1485,10,38,19,36598016.90109251,0.0634375,1.0,4106958947378.519,24.40452599525452,10.173009157180786,34.57753849029541
1486,10,39,0,33921885.00120393,0.0634375,0.95,5075410590342.958,1.3266701698303225,2.369479894638061,3.696154356002808
1487,10,39,1,35281111.26399342,0.0634375,0.95,5128412706303.954,2.5630173683166504,3.65653920173645,6.219559192657471
1488,10,39,2,35281111.26399342,0.0634375,0.95,4960254455101.066,3.7364132404327393,4.830392837524414,8.566810846328735
1489,10,39,3,35281111.26399342,0.0634375,0.95,4838089345631.562,4.958407163619995,6.067444562911987,11.025854110717772
1490,10,39,4,35718514.22082183,0.0634375,0.95,5339985192874.97,6.167347192764282,7.287320852279663,13.454671144485474
1491,10,39,5,35845242.12700044,0.0634375,0.95,4459242230475.83,7.327522993087768,8.49223017692566,15.819756031036375
1492,10,39,6,35845242.12700044,0.0634375,0.95,4707940680306.082,8.589519023895264,9.79743266105652,18.386955499649048
1493,10,39,7,35845242.12700044,0.0634375,0.95,3876482375657.989,9.630717039108276,10.85439682006836,20.48511743545532
1494,10,39,8,35766093.14216785,0.0634375,0.95,6004506732469.301,10.927205562591553,12.162198543548584,23.08940625190735
1495,10,39,9,35766093.14216785,0.0634375,0.95,4621493699531.459,12.188262939453123,13.4532732963562,25.64153814315796
1496,10,39,10,35766093.14216785,0.0634375,0.95,3980405910421.4814,13.122769355773926,14.430493354797363,27.5532660484314
1497,10,39,11,35766093.14216785,0.0634375,1.0,4142584630139.837,14.414166450500488,2.320034503936768,16.734203338623047
1498,10,39,12,35766093.14216785,0.0634375,1.0,5082051374781.153,15.54102611541748,3.212952136993408,18.75398015975952
1499,10,39,13,35766093.14216785,0.0634375,1.0,4352818808658.756,16.684459924697876,4.221148252487183,20.905611991882324
1500,10,39,14,35766093.14216785,0.0634375,1.0,4747125715076.771,17.927847862243652,5.319736480712891,23.247586965560917
1501,10,39,15,35766093.14216785,0.0634375,1.0,4862447764363.65,19.33238434791565,6.567206382751465,25.89959406852722
1502,10,39,16,35766093.14216785,0.0634375,1.0,4757674851159.312,20.590394020080566,7.583068609237671,28.17346715927124
1503,10,39,17,35766093.14216785,0.0634375,1.0,4563915460212.334,21.79963970184326,8.536942481994629,30.33658599853516
1504,10,39,18,35766093.14216785,0.0634375,1.0,4116362390119.77,23.06000590324402,9.60454487800598,32.66455435752869
1505,10,39,19,35766093.14216785,0.0634375,0.8999999999999998,3248860831160.832,24.267481803894043,10.655324220657349,34.92280864715576
1506,10,40,0,34556079.97197756,0.0634375,0.95,6150362128975.606,1.4000940322875977,2.488067150115967,3.888164758682251
1507,10,40,1,34876042.563872315,0.0634375,0.95,5159859525930.624,2.653238534927368,3.718212366104126,6.3714563846588135
1508,10,40,2,36712689.46066721,0.0634375,0.95,4556924013796.914,3.8398241996765137,4.90409779548645,8.743924379348755
1509,10,40,3,36712689.46066721,0.0634375,0.95,5173293603590.084,4.972986459732056,6.049481630325317,11.02247142791748
1510,10,40,4,36712689.46066721,0.0634375,0.95,4937883791048.825,6.237398147583008,7.366575479507446,13.603976011276243
1511,10,40,5,36882333.97973288,0.0634375,0.95,4858626477791.765,7.499382257461548,8.621955394744873,16.121341228485107
1512,10,40,6,36882333.97973288,0.0634375,0.95,6817701122006.259,8.731138944625854,9.867795705795288,18.598936557769772
1513,10,40,7,36882333.97973288,0.0634375,0.95,2765750459724.814,9.922679662704468,11.034544944763184,20.957237720489506
1514,10,40,8,36882333.97973288,0.0634375,0.95,5123383043416.825,11.283530235290527,12.385401964187622,23.66893577575684
1515,10,40,9,36882333.97973288,0.0634375,0.95,5993431281748.5625,12.366893291473389,13.48718547821045,25.85408353805542
1516,10,40,10,36882333.97973288,0.0634375,0.95,5583524877988.154,13.683730125427246,14.814793348312378,28.49852585792541
1517,10,40,11,36882333.97973288,0.0634375,1.0,3334322753107.53,14.855851411819458,1.9190850257873533,16.77493953704834
1518,10,40,12,36882333.97973288,0.0634375,1.0,7187875063381.935,16.162206649780273,3.054903984069824,19.21711754798889
1519,10,40,13,36882333.97973288,0.0634375,1.0,5223654353587.685,17.358718633651733,3.990877151489258,21.349600553512573
1520,10,40,14,36882333.97973288,0.0634375,0.8999999999999998,6215044571929.987,18.465170860290527,4.992492914199829,23.457666873931885
1521,10,40,15,36882333.97973288,0.0634375,1.0,5944488531356.412,19.70543384552002,6.132003307342529,25.837440729141235
1522,10,40,16,36882333.97973288,0.0634375,1.0,3584494206453.5693,20.930325984954838,7.155009984970093,28.08533835411072
1523,10,40,17,36882333.97973288,0.0634375,1.0,5628773660023.077,22.17961478233337,8.246991872787476,30.42661166191101
1524,10,40,18,36882333.97973288,0.0634375,1.0,4629047773924.804,23.49913454055786,9.34321427345276,32.84235334396362
1525,10,40,19,36882333.97973288,0.0634375,1.0,3704330668749.235,24.581990480422974,10.166996002197266,34.74898934364319
1526,10,41,0,35564211.770548,0.0634375,0.95,4223974698118.456,1.2046377658843994,2.3264591693878174,3.5311005115509038
1527,10,41,1,36482520.53738886,0.0634375,0.95,4270637516442.652,2.397132635116577,3.5265536308288574,5.923688650131226
1528,10,41,2,36482520.53738886,0.0634375,0.95,3871310790296.993,3.575319766998291,4.712235689163208,8.287557601928711
1529,10,41,3,36482520.53738886,0.0634375,0.95,5298932685446.807,4.804363250732422,5.9493727684021,10.753739595413208
1530,10,41,4,36482520.53738886,0.0634375,0.95,6110979962759.92,5.867238759994507,7.070078134536743,12.937320709228516
1531,10,41,5,36482520.53738886,0.0634375,0.95,5751354372515.765,7.074831962585449,8.302952766418457,15.377788782119753
1532,10,41,6,36482520.53738886,0.0634375,0.95,6049230695595.522,8.18660283088684,9.4672691822052,17.653873682022095
1533,10,41,7,36482520.53738886,0.0634375,0.95,3643073855618.217,9.481014490127563,10.76741361618042,20.248433113098145
1534,10,41,8,36482520.53738886,0.0634375,0.95,6007589139274.093,10.71794867515564,12.030618906021118,22.748571395874023
1535,10,41,9,36482520.53738886,0.0634375,0.95,5939185878394.176,11.753111839294434,13.098002433776855,24.8511164188385
1536,10,41,10,36482520.53738886,0.0634375,0.95,3790677300030.936,12.949656963348389,14.29024052619934,27.239901781082157
1537,10,41,11,36482520.53738886,0.0634375,1.0,3924006246702.9526,14.076871156692505,2.124022960662842,16.200897932052612
1538,10,41,12,36482520.53738886,0.0634375,1.0,4474179095598.077,15.277306079864502,3.2022218704223637,18.479532480239868
1539,10,41,13,36482520.53738886,0.0634375,1.0,3734492422722.652,16.500671863555908,4.216060161590576,20.716735124588013
1540,10,41,14,36482520.53738886,0.0634375,1.0,4151776342917.708,17.715156316757202,5.256462812423706,22.971621990203857
1541,10,41,15,36482520.53738886,0.0634375,1.0,4258249969455.8926,18.97516703605652,6.27922797203064,25.254398345947266
1542,10,41,16,36482520.53738886,0.0634375,1.0,5655237287645.357,20.221652507781982,7.406277656555176,27.62793278694153
1543,10,41,17,36482520.53738886,0.0634375,1.0,5891405779348.31,21.471309900283813,8.305992126464844,29.777305603027344
1544,10,41,18,36482520.53738886,0.0634375,1.0,4197871346035.266,22.62855625152588,9.052679538726808,31.68123888969421
1545,10,41,19,36482520.53738886,0.0634375,1.0,4222141522811.4736,23.816323280334476,10.11556315422058,33.931888580322266
1546,10,41,20,36482520.53738886,0.0634375,0.8999999999999998,5330047269218.459,24.967332124710083,11.090841054916382,36.05817866325378
1547,10,42,0,34401012.53848037,0.0634375,0.95,8311050889887.648,1.3663876056671145,2.5386695861816406,3.9050607681274414
1548,10,42,1,35343437.23733248,0.0634375,0.95,3718697476936.933,2.533849000930786,3.693739414215088,6.227592468261719
1549,10,42,2,35343437.23733248,0.0634375,0.95,6706752344976.126,3.699387788772583,4.853815078735352,8.553205966949463
1550,10,42,3,35343437.23733248,0.0634375,0.95,5346726968350.579,4.935269117355347,6.092535734176636,11.027807474136353
1551,10,42,4,35343437.23733248,0.0634375,0.95,4995420634158.868,6.1417646408081055,7.300776720046997,13.442546844482422
1552,10,42,5,35278257.49574645,0.0634375,0.95,3364631909298.873,7.245904684066772,8.411009311676025,15.656917333602903
