,heuristic_param,seed,n_gen,score,accuracy,variance,update,elapsed_time_proc,elapsed_time_acc,elapsed_time
2628,0.8,93,25,36260915.13879269,0.0889552977577175,5763641189990.095,False,32.67831206321716,3.118337869644165,35.79664993286133
2629,0.8,93,26,36260915.13879269,0.0889552977577175,2243675795214.326,False,33.90329170227051,3.118337869644165,37.02162957191467
2630,0.8,93,27,36289882.56743139,0.0889552977577175,5902087820824.599,False,35.30901837348938,3.118337869644165,38.427356243133545
2631,0.8,93,28,36289882.56743139,0.0889552977577175,4513876377039.882,False,36.51343989372253,3.118337869644165,39.6317777633667
2632,0.8,94,0,35281513.10208479,0.0889552977577175,4449300957554.338,True,1.326344013214111,1.2872004508972168,2.613544464111328
2633,0.8,94,1,35281513.10208479,0.0889552977577175,4119828042527.4224,False,2.5573809146881104,1.2872004508972168,3.844581365585327
2634,0.8,94,2,36202714.78930426,0.0889552977577175,4895626416494.839,False,3.811160326004028,1.2872004508972168,5.098360776901245
2635,0.8,94,3,36202714.78930426,0.0889552977577175,5550350220089.438,False,5.223861217498779,1.2872004508972168,6.511061668395996
2636,0.8,94,4,36202714.78930426,0.0889552977577175,4327274233310.956,False,6.438874959945679,1.2872004508972168,7.726075410842895
2637,0.8,94,5,36202714.78930426,0.0889552977577175,4773371737736.933,False,7.722584009170532,1.2872004508972168,9.009784460067747
2638,0.8,94,6,36493754.60583078,0.0889552977577175,3613840813059.779,False,8.972550868988037,1.2872004508972168,10.259751319885254
2639,0.8,94,7,36493754.60583078,0.0889552977577175,4503167259966.075,False,10.371262073516846,1.2872004508972168,11.658462524414062
2640,0.8,94,8,36493754.60583078,0.0889552977577175,4168501429813.801,False,11.411638975143433,1.2872004508972168,12.69883942604065
